Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly) 
 02/23  23:00:00,171632448.59489949,0.0,0.0,30293683.11839016,64112400.0,77195981.13768575,0.0,30384.33882352941,72000.0,0.0,72000.0,10097894.372796718,0.0,858644.9034103269,0.0,0.0 
 02/23  24:00:00,156485607.03570435,0.0,0.0,15146841.55919508,64112400.0,77195981.13768575,0.0,30384.338823529408,3970701.8894974777,0.0,3970701.8894974777,7068526.060957702,0.0,858644.9034103269,0.0,0.0 
 02/24  01:00:00,156485607.03570435,0.0,0.0,15146841.55919508,64112400.0,77195981.13768575,0.0,30384.338823529408,72000.0,0.0,72000.0,6058736.62367803,0.0,858205.7731589375,0.0,0.0 
 02/24  02:00:00,156485607.03570435,0.0,0.0,15146841.55919508,64112400.0,77195981.13768575,0.0,30384.338823529408,3970614.5562688645,0.0,3970614.5562688645,6058736.62367803,0.0,858205.7731589372,0.0,0.0 
 02/24  03:00:00,156485607.03570435,0.0,0.0,15146841.55919508,64112400.0,77195981.13768575,0.0,30384.338823529408,72000.0,0.0,72000.0,6058736.62367803,0.0,858205.7731589375,0.0,0.0 
 02/24  04:00:00,156485607.03570435,0.0,0.0,15146841.55919508,64112400.0,77195981.13768575,0.0,30384.338823529408,3970501.4074594175,0.0,3970501.4074594175,6058736.62367803,0.0,858205.7731589375,0.0,0.0 
 02/24  05:00:00,156485607.03570435,0.0,0.0,15146841.55919508,64112400.0,77195981.13768575,0.0,30384.338823529408,3971019.698817493,0.0,3971019.698817493,6058736.62367803,0.0,858205.7731589375,0.0,0.0 
 02/24  06:00:00,171632448.59489949,0.0,0.0,30293683.11839016,64112400.0,77195981.13768575,0.0,30384.338823529408,72000.0,0.0,72000.0,11107683.81007639,0.0,1373129.2370542999,0.0,0.0 
 02/24  07:00:00,272320025.0955526,0.0,0.0,30293683.11839016,42741600.0,77195981.13768575,122058376.50065318,30384.338823529408,109830224.05076789,105859192.61399494,3971031.4367729516,179872208.2758535,0.0,1201488.0824225122,82570170.23891604,0.0 
 02/24  08:00:00,330624252.87079456,0.0,0.0,90881049.35517045,0.0,117654442.67614728,122058376.50065318,30384.33882352941,203412313.96317698,199438704.42084656,3973609.542330415,114405752.85738458,41676867.76858774,3261181.938003962,155562189.4482603,0.0 
 02/24  09:00:00,648183833.4977477,0.0,0.0,272643148.0655114,0.0,253451924.59275989,122058376.50065318,30384.338823529408,59573432.569566037,51691300.30108272,7882132.26848331,39981194.98186797,99821390.54921425,6007440.412112562,40319214.234844539,0.0 
 02/24  10:00:00,618128976.3548906,0.0,0.0,272643148.0655114,0.0,223397067.4499028,122058376.50065318,30384.338823529408,48277131.72825467,36488575.19864255,11788556.529612117,24358795.656177816,106707810.09514825,6522363.876007924,28461088.654941199,0.0 
 02/24  11:00:00,611193240.0911543,0.0,0.0,272643148.0655114,0.0,216461331.18616648,122058376.50065318,30384.338823529408,39816449.52534682,31932741.893404388,7883707.631942442,18965775.444893704,113989312.6724188,6694005.030639712,24907538.676855424,0.0 
 02/24  12:00:00,618128976.3548906,0.0,0.0,272643148.0655114,0.0,223397067.4499028,122058376.50065318,30384.338823529408,35335792.77665061,23541714.062165888,11794078.714484724,15205827.30860198,123672668.7928594,8067134.267694009,18362536.96848939,0.0 
 02/24  13:00:00,616169321.7298102,0.0,0.0,272643148.0655114,0.0,221437412.82482205,122058376.50065318,30384.338823529408,52336421.772750649,40535201.66886371,11801220.103886929,21222265.911752996,116586908.25629074,9783545.814011883,31617457.30171369,0.0 
 02/24  14:00:00,623908756.5746708,0.0,0.0,272643148.0655114,0.0,229176847.66968299,122058376.50065318,30384.338823529408,42035025.07624286,30237652.98530251,11797372.090940346,14795475.266771436,132010019.08354993,9268622.350116522,23585369.32853596,0.0 
 02/24  15:00:00,611193240.0911543,0.0,0.0,272643148.0655114,0.0,216461331.18616648,122058376.50065318,30384.338823529408,38637264.46838218,30755701.53222891,7881562.9361532679,15759037.808118696,125882909.35035,5835799.257480774,23989447.195138549,0.0 
 02/24  16:00:00,611193240.0911543,0.0,0.0,272643148.0655114,0.0,216461331.18616648,122058376.50065318,30384.338823529408,52162449.07842172,44281387.11711464,7881061.961307075,20432123.948948508,124381260.76313584,5664158.102848985,34539481.95134943,0.0 
 02/24  17:00:00,621596844.4867587,0.0,0.0,272643148.0655114,0.0,226864935.58177094,122058376.50065318,30384.338823529408,79001127.15357253,67209236.47822695,11791890.675345576,33285064.79982119,128183080.27146057,7552210.8037986489,52423204.453017029,0.0 
 02/24  18:00:00,602947379.6688541,0.0,0.0,212055781.82873113,42741600.0,226061237.00064618,122058376.50065318,30384.338823529408,115808087.32337445,107929982.30788097,7878105.0154934809,57785653.32396702,122696487.61643206,4462670.020426474,84185386.20014715,0.0 
 02/24  19:00:00,467335020.6654285,0.0,0.0,151468415.59195087,64112400.0,129665444.23400118,122058376.50065318,30384.338823529408,175403328.03151564,171429305.3893116,3974022.6422040339,85802797.8334258,85004502.19291443,3604464.247267536,133714858.20366307,0.0 
 02/24  20:00:00,458087372.3137802,0.0,0.0,151468415.59195087,64112400.0,120417795.88235286,122058376.50065318,30384.338823529408,188427563.64450003,184454835.70276643,3972727.941733597,93652417.73251659,73540376.76845949,2574617.319476812,143874771.8481578,0.0 
 02/24  21:00:00,378201010.7925785,0.0,0.0,90881049.35517045,64112400.0,101118800.5979314,122058376.50065318,30384.338823529408,247989704.42414246,244016476.31004177,3973228.114100691,115619346.07678911,53204507.511105109,2917899.628740387,190332851.52183257,0.0 
 02/24  22:00:00,373577186.6167544,0.0,0.0,90881049.35517045,64112400.0,96494976.4221072,122058376.50065318,30384.338823529408,263935509.32757829,259964145.7522,3971363.575378254,125122089.78218042,50628000.843006808,1373129.2370542999,202772033.68671603,0.0 
 02/24  23:00:00,171632448.59489949,0.0,0.0,30293683.11839016,64112400.0,77195981.13768575,0.0,30384.33882352941,3970951.474514479,0.0,3970951.474514479,10097894.372796718,0.0,858205.7731589372,0.0,0.0 
 02/24  24:00:00,158270331.03433124,0.0,78680.53422644804,15146841.55919508,64112400.0,77195981.13768575,1706043.4644004212,30384.338823529408,72000.0,0.0,72000.0,8039059.125040541,0.0,858205.7731589371,0.0,330204.10967102929 
 02/25  01:00:00,153838638.92920924,0.0,41927.63209662124,15146841.55919508,64112400.0,57896985.85326433,16610099.545829656,30384.338823529408,5234216.728311447,1263390.951980504,3970825.776330943,21288937.210449958,0.0,857722.9727026256,985444.9425447931,175960.63070992099 
 02/25  02:00:00,154110638.38866908,0.0,0.0,15146841.55919508,64112400.0,57896985.85326433,16924026.63738612,30384.338823529408,5649936.421318707,5577936.421318707,72000.0,25262320.83230286,0.0,857722.9727026256,4350790.408628592,0.0 
 02/25  03:00:00,153796711.29711259,0.0,0.0,15146841.55919508,64112400.0,57896985.85326433,16610099.545829658,30384.338823529408,15104879.792562344,11134232.783379019,3970647.009183324,28708917.04591615,0.0,857722.9727026254,8684701.571035635,0.0 
 02/25  04:00:00,154110638.38866908,0.0,0.0,15146841.55919508,64112400.0,57896985.85326433,16924026.63738612,30384.33882352941,19176483.890086555,19104483.890086555,72000.0,34862849.34433517,0.0,857722.9727026254,14901497.434267514,0.0 
 02/25  05:00:00,155011091.1831619,0.0,41737.60217748903,15146841.55919508,64112400.0,57896985.85326433,17782741.829701477,30384.33882352941,30691327.606257507,26720209.492780165,3971118.113477345,40284961.97161172,0.0,857722.9727026256,20841763.404368529,175163.11883643393 
 02/25  06:00:00,170102094.2404751,0.0,226918.94506961347,15146841.55919508,64112400.0,57896985.85326433,32688563.544122533,30384.33882352941,35802344.337617848,35730344.337617848,72000.0,60939452.46677497,0.0,1372356.7563242014,27869668.58334192,952880.1943313498 
 02/25  07:00:00,261634625.09555269,0.0,0.0,30293683.11839016,32056200.0,77195981.13768575,122058376.50065318,30384.33882352941,416599482.60659006,412628112.43290987,3971370.1736802516,417306947.996681,0.0,1200812.161783676,321849927.6976697,0.0 
 02/25  08:00:00,248073721.79884938,0.0,0.0,30293683.11839016,0.0,95691277.84098245,122058376.50065318,30384.33882352941,536376291.1666701,532404195.46260407,3972095.704066103,281098429.527616,21755798.422502806,1886990.539945776,415275272.46083119,0.0 
 02/25  09:00:00,386235537.46891948,0.0,0.0,151468415.59195087,0.0,112678361.03749182,122058376.50065318,30384.338823529408,357822186.7515391,353849339.9439875,3972846.8075515937,205462409.55850146,38347622.76807797,2573168.9181078777,276002485.15631029,0.0 
 02/25  10:00:00,394327229.77661177,0.0,0.0,151468415.59195087,0.0,120770053.34518413,122058376.50065318,30384.338823529408,279638456.22158816,275664436.882165,3974019.3394231216,152121223.4368009,42558584.9751527,3602436.485351029,215018260.7680887,0.0 
 02/25  11:00:00,390859361.6447436,0.0,0.0,151468415.59195087,0.0,117302185.21331601,122058376.50065318,30384.338823529408,197276603.3274191,193302994.49807833,3973608.829340785,99621022.92697309,47167123.24692291,3259347.2962699776,150776335.70850108,0.0 
 02/25  12:00:00,398951053.952436,0.0,0.0,151468415.59195087,0.0,125393877.5210083,122058376.50065318,30384.338823529408,187137138.66307993,179260378.652916,7876760.0101638869,92351459.1504632,46978644.95023969,3945525.6744320786,139823095.34927456,0.0 
 02/25  13:00:00,394327229.77661177,0.0,0.0,151468415.59195087,0.0,120770053.34518413,122058376.50065318,30384.338823529408,175811934.68663077,171838135.3027072,3973799.383923583,88716075.04706225,45686878.32272594,3430891.8908105019,134033745.53611163,0.0 
 02/25  14:00:00,385079581.42496338,0.0,0.0,151468415.59195087,0.0,111522404.99353579,122058376.50065318,30384.338823529408,168570632.53753183,164597024.10139097,3973608.436140853,87245007.91067419,42556819.893140818,3259347.296269978,128385678.79908493,0.0 
 02/25  15:00:00,244323417.3641853,0.0,0.0,45440524.67758522,0.0,76794131.8471234,122058376.50065318,30384.338823529408,265707266.22318305,257833322.2066317,7873944.01655134,118719271.42766765,24786547.911773888,2573168.9181078767,201109991.32117269,0.0 
 02/25  16:00:00,239699593.1883611,0.0,0.0,45440524.67758522,0.0,72170307.67129924,122058376.50065318,30384.338823529408,265646910.22728036,265574910.22728036,72000.0,122456023.14296913,18890279.297291299,2230079.7290268267,207148429.97727869,0.0 
 02/25  17:00:00,240855549.23231719,0.0,0.0,45440524.67758522,0.0,73326263.71525528,122058376.50065318,30384.338823529408,272426515.2399589,268454044.0456945,3972471.194264362,127103436.99098453,18305126.395366357,2401624.323567352,209394154.35564173,0.0 
 02/25  18:00:00,234124524.51567237,0.0,0.0,15146841.55919508,32056200.0,64832722.11700059,122058376.50065318,30384.338823529408,334426883.11914446,330455702.61241778,3971180.5067267029,154842144.1168838,12141650.661487423,1200812.161783676,257755448.03768588,0.0 
 02/25  19:00:00,137186611.75128294,0.0,0.0,15146841.55919508,64112400.0,57896985.85326433,0.0,30384.33882352941,3971521.6436319497,0.0,3971521.6436319497,5048947.186398359,0.0,1200812.161783676,0.0,0.0 
 02/25  20:00:00,148030314.20148964,0.0,171479.5874239574,15146841.55919508,64112400.0,57896985.85326433,10672222.862782715,30384.338823529408,178123.57818777566,106123.57818777565,72000.0,14763630.262342379,0.0,1200812.161783676,82776.390986465,719660.3969301706 
 02/25  21:00:00,153808025.65271623,0.0,11314.355603638573,15146841.55919508,64112400.0,57896985.85326433,16610099.545829656,30384.33882352941,10311960.368541407,6340678.466253115,3971281.9022882909,25363460.991156226,0.0,1200812.161783676,4945729.20367743,47483.74874842922 
 02/25  22:00:00,154110638.38866908,0.0,0.0,15146841.55919508,64112400.0,57896985.85326433,16924026.63738612,30384.33882352941,19099188.168265858,15127529.978046937,3971658.1902189196,33270399.911300139,0.0,1543901.3508647267,11799473.382876613,0.0 
 02/25  23:00:00,156348240.09013797,0.0,126979.55114815438,15146841.55919508,64112400.0,57896985.85326433,19034648.78770686,30384.33882352941,24848710.73842688,24776710.73842688,72000.0,40077968.05867281,0.0,857722.9727026254,19325834.375972965,532903.9774009201 
 02/25  24:00:00,165650604.88892374,0.0,181434.41317154189,15146841.55919508,64112400.0,57896985.85326433,28282558.724469268,30384.33882352941,32862928.76803383,28891855.59685383,3971073.1711799979,52218938.25755701,0.0,857722.9727026254,22535647.36554599,761685.2105691535 
 02/26  01:00:00,181468262.47064314,0.0,198240.67221391126,15146841.55919508,64112400.0,57896985.85326433,44083410.04714625,30384.33882352941,41204980.64168387,41132980.64168387,72000.0,76015418.22814068,0.0,685757.3160145395,32083724.900513427,832321.0601497153 
 02/26  02:00:00,181429555.79372395,0.0,6318.177823926942,15146841.55919508,64112400.0,57896985.85326433,44236625.86461705,30384.33882352941,55383412.574333298,51412471.401128139,3970941.173205158,86629727.7668172,0.0,685757.3160145396,40101727.69287995,26515.939470981964 
 02/26  03:00:00,182921517.11231003,0.0,0.0,15146841.55919508,64112400.0,57896985.85326433,45734905.3610271,30384.33882352941,72081714.5350417,72009714.5350417,72000.0,102744838.27098054,0.0,685757.3160145396,56167577.337332528,0.0 
 02/26  04:00:00,181423237.61589999,0.0,0.0,15146841.55919508,64112400.0,57896985.85326433,44236625.86461705,30384.33882352941,88997172.73739937,88925172.73739937,72000.0,115644170.57825336,0.0,685757.3160145396,69361634.7351715,0.0 
 02/26  05:00:00,182921517.11231003,0.0,0.0,15146841.55919508,64112400.0,57896985.85326433,45734905.3610271,30384.33882352941,125811595.69081167,121840694.56653542,3970901.1242762689,140340586.5768302,0.0,685757.3160145396,95035741.76189763,0.0 
 02/26  06:00:00,181423237.61589999,0.0,0.0,15146841.55919508,64112400.0,57896985.85326433,44236625.86461705,30384.33882352941,139001687.62069685,135029990.39394403,3971697.226752811,150290904.30523236,0.0,1200075.303025444,105323392.50727633,0.0 
 02/26  07:00:00,154057981.79762737,0.0,0.0,15146841.55919508,32056200.0,57896985.85326433,48927570.04634443,30384.33882352941,166216884.0586742,166144884.05867417,72000.0,175998510.8108955,0.0,685757.3160145396,129593009.56576586,0.0 
 02/26  08:00:00,134870493.3851453,0.0,0.0,15146841.55919508,0.0,57896985.85326433,61796281.63386239,30384.33882352941,139005411.08150057,138933411.08150057,72000.0,165501283.67695729,0.0,685757.3160145396,108368060.64357046,0.0 
 02/26  09:00:00,131579775.85357934,0.0,0.0,15146841.55919508,0.0,57896985.85326433,58505564.10229643,30384.33882352941,111813678.34224943,107842663.243583,3971015.0986664236,139150662.30208019,0.0,685757.3160145396,84117277.32999476,0.0 
 02/26  10:00:00,135668659.55647467,0.0,0.0,15146841.55919508,0.0,57896985.85326433,62594447.80519172,30384.33882352941,81373168.26444212,81301168.26444212,72000.0,123126673.2235538,0.0,685757.3160145396,63414911.24626486,0.0 
 02/26  11:00:00,130846476.51678968,0.0,64866.83453968017,15146841.55919508,0.0,57896985.85326433,57707397.93096709,30384.33882352941,75437211.98039015,71466643.4415994,3970568.53879075,110572549.15181238,0.0,685757.3160145396,55743981.88444753,272643.8907461322 
 02/26  12:00:00,128811172.40937649,0.0,69238.66550808418,15146841.55919508,0.0,57896985.85326433,55667721.992585498,30384.33882352941,54786882.91359158,54714882.91359158,72000.0,95714504.40171267,0.0,1028635.9740218092,42677608.67260144,291099.1664547789 
 02/26  13:00:00,118924220.05841178,0.0,63208.76034439001,15146841.55919508,0.0,57896985.85326433,45786799.54678446,30384.33882352941,57393805.52461991,53422531.44835462,3971274.0762652948,85095421.53528564,0.0,1028635.9740218092,41669574.5297166,265345.6318723297 
 02/26  14:00:00,124395794.40063454,0.0,64290.351268862105,15146841.55919508,0.0,57896985.85326433,51257292.29808276,30384.33882352941,53411516.99084073,49439559.676731619,3971957.314109114,87374052.59735051,0.0,1542953.9610327138,38562856.54785065,270102.54290925376 
 02/26  15:00:00,130929260.50886964,0.0,78707.64073273228,15146841.55919508,0.0,57896985.85326433,57776341.11685398,30384.33882352941,61622538.28125167,61550538.28125167,72000.0,100617742.18576914,0.0,1028635.9740218092,48009419.85937631,330862.2758200409 
 02/26  16:00:00,129476331.01707912,0.0,33536.42163288398,15146841.55919508,0.0,57896985.85326433,56368582.84416331,30384.33882352941,78941417.31087508,74970764.19458528,3970653.1162897816,113946671.96472568,0.0,685757.3160145396,58477196.07177651,140744.64994057234 
 02/26  17:00:00,139401973.15726645,0.0,0.0,15146841.55919508,0.0,57896985.85326433,66327761.40598349,30384.33882352941,109032849.55645184,108960849.55645184,72000.0,146426034.46067287,0.0,685757.3160145395,84989462.65403244,0.0 
 02/26  18:00:00,164691659.2807636,0.0,0.0,15146841.55919508,32056200.0,57896985.85326433,59561247.52948065,30384.33882352941,130108840.09539506,126138737.31451392,3970102.7808811359,155298508.5088286,0.0,685757.3160145395,98388215.10532086,0.0 
 02/26  19:00:00,203514373.15726645,0.0,0.0,15146841.55919508,64112400.0,57896985.85326433,66327761.40598349,30384.33882352941,157027879.53110568,156955879.53110568,72000.0,185261033.93997205,0.0,685757.3160145396,122425586.03426244,0.0 
 02/26  20:00:00,196747859.2807636,0.0,0.0,15146841.55919508,64112400.0,57896985.85326433,59561247.52948065,30384.33882352941,153123713.64257876,153051713.64257876,72000.0,178320935.907033,0.0,685757.3160145395,119380336.64121142,0.0 
 02/26  21:00:00,203514373.15726645,0.0,0.0,15146841.55919508,64112400.0,57896985.85326433,66327761.40598349,30384.33882352941,181437628.99571095,177466636.12809123,3970992.86761971,202703795.21343626,0.0,685757.3160145395,138423976.17991115,0.0 
 02/26  22:00:00,196747859.2807636,0.0,0.0,15146841.55919508,64112400.0,57896985.85326433,59561247.52948065,30384.33882352941,181052353.83469416,177080739.3651991,3971614.4694950308,197715780.44246889,0.0,1200075.303025444,138122976.70485533,0.0 
 02/26  23:00:00,203514373.15726645,0.0,0.0,15146841.55919508,64112400.0,57896985.85326433,66327761.40598348,30384.33882352941,202358412.16167886,202286412.16167886,72000.0,221672325.5123077,0.0,685757.3160145396,157783401.4861095,0.0 
 02/26  24:00:00,196747859.2807636,0.0,0.0,15146841.55919508,64112400.0,57896985.85326433,59561247.52948065,30384.33882352941,192268679.39490194,192196679.39490194,72000.0,209237534.94145388,0.0,685757.3160145396,149913409.9280235,0.0 
 02/27  01:00:00,222813368.44168789,0.0,0.0,15146841.55919508,64112400.0,77195981.13768575,66327761.40598348,30384.33882352941,210671571.6678476,206700439.59250028,3971132.07534734,224985569.81699685,0.0,856626.945972542,161226342.8821502,0.0 
 02/27  02:00:00,216046854.565185,0.0,0.0,15146841.55919508,64112400.0,77195981.13768575,59561247.52948065,30384.33882352941,191632907.87137196,191560907.87137196,72000.0,208797376.61838836,0.0,856626.945972542,149417508.13967014,0.0 
 02/27  03:00:00,222813368.44168789,0.0,0.0,15146841.55919508,64112400.0,77195981.13768575,66327761.40598348,30384.33882352941,217075468.03405077,213104202.80969698,3971265.224353797,229934014.32548715,0.0,856626.945972542,166221278.19156365,0.0 
 02/27  04:00:00,216046854.565185,0.0,0.0,15146841.55919508,64112400.0,77195981.13768575,59561247.52948065,30384.33882352941,201590980.36987946,201518980.36987946,72000.0,216399312.44073535,0.0,856626.945972542,157184804.68850599,0.0 
 02/27  05:00:00,222813368.44168789,0.0,0.0,15146841.55919508,64112400.0,77195981.13768575,66327761.40598348,30384.33882352941,235980935.772945,232009824.41318039,3971111.3597645836,244280314.8529632,0.0,856626.945972542,180967663.0422807,0.0 
 02/27  06:00:00,231193696.12438015,0.0,0.0,30293683.11839016,64112400.0,77195981.13768575,59561247.52948065,30384.33882352941,218534290.22590418,214562477.54929779,3971812.6766064038,231804882.7424063,0.0,1370603.1135560675,167358732.4884523,0.0 
 02/27  07:00:00,261634625.09555269,0.0,0.0,30293683.11839016,32056200.0,77195981.13768575,122058376.50065318,30384.33882352941,887527215.1583684,887455215.1583684,72000.0,806014900.8957772,0.0,1199277.724361559,692215067.8235273,0.0 
 02/27  08:00:00,330624252.87079456,0.0,0.0,90881049.35517045,0.0,117654442.67614728,122058376.50065318,30384.338823529408,948383226.3572372,944409613.0130924,3973613.344144932,544068407.6417328,2533089.2028353,3255182.39469566,736639498.150212,0.0 
 02/27  09:00:00,648183833.4977477,0.0,0.0,272643148.0655114,0.0,253451924.59275989,122058376.50065318,30384.338823529408,579778510.7517396,567992635.3935835,11785875.358156123,339796741.0155211,47140857.740712668,5996388.621807793,443034255.60699519,0.0 
 02/27  10:00:00,618128976.3548906,0.0,0.0,272643148.0655114,0.0,223397067.4499028,122058376.50065318,30384.338823529408,442966122.9983732,435083348.53767916,7882774.460694052,242514854.80803929,43123634.940569799,6510364.78939132,339365011.8593898,0.0 
 02/27  11:00:00,611193240.0911543,0.0,0.0,272643148.0655114,0.0,216461331.18616648,122058376.50065318,30384.338823529408,372398161.03473576,364515170.53649339,7882990.498242353,197775362.18650166,40925195.09304449,6681690.178585829,284321833.0184648,0.0 
 02/27  12:00:00,618128976.3548906,0.0,0.0,272643148.0655114,0.0,223397067.4499028,122058376.50065318,30384.338823529408,346582253.269475,334788789.5493256,11793463.720149499,184952328.0469677,44622450.69871661,8052293.292141894,261135255.84847395,0.0 
 02/27  13:00:00,616169321.7298102,0.0,0.0,272643148.0655114,0.0,221437412.82482205,122058376.50065318,30384.338823529408,347797278.28935018,335997535.1614573,11799743.12789291,186540941.9461835,45656622.33653557,9765547.184086977,262078077.42593668,0.0 
 02/27  14:00:00,623908756.5746708,0.0,0.0,272643148.0655114,0.0,229176847.66968299,122058376.50065318,30384.338823529408,272226855.6288726,256520796.81590299,15706058.812969646,137402757.96979428,55744407.043731357,9251571.016503454,200086221.5164043,0.0 
 02/27  15:00:00,611193240.0911543,0.0,0.0,272643148.0655114,0.0,216461331.18616648,122058376.50065318,30384.338823529408,233991307.28791107,226109845.3234131,7881461.964497945,119940236.15663713,56346979.91828564,5825063.232613286,176365679.35226227,0.0 
 02/27  16:00:00,611193240.0911543,0.0,0.0,272643148.0655114,0.0,216461331.18616648,122058376.50065318,30384.338823529408,227106117.51477529,219224898.03469546,7881219.480079789,117315807.02444645,59653719.123167488,5653737.843418779,170995420.46706245,0.0 
 02/27  17:00:00,621596844.4867587,0.0,0.0,272643148.0655114,0.0,226864935.58177094,122058376.50065318,30384.338823529408,227093575.59531728,219208699.94779549,7884875.647521833,119626940.19628079,65872729.699730958,7538317.124558372,170982785.95928044,0.0 
 02/27  18:00:00,592261979.6688541,0.0,0.0,212055781.82873113,32056200.0,226061237.00064618,122058376.50065318,30384.338823529408,288128430.63263818,280250046.6093412,7878384.023296982,145408536.33024068,63954731.13085732,4454460.1190572199,218595036.35528613,0.0 
 02/27  19:00:00,467335020.6654285,0.0,0.0,151468415.59195087,64112400.0,129665444.23400118,122058376.50065318,30384.338823529408,374883307.40154179,370909293.08351847,3974014.318023312,186106625.65543778,34844570.66568039,3597833.1730846769,289309248.6051444,0.0 
 02/27  20:00:00,458087372.3137802,0.0,0.0,151468415.59195087,64112400.0,120417795.88235286,122058376.50065318,30384.338823529408,397249957.23568597,389376321.6591369,7873635.576549077,193601051.23160399,25901246.204909445,2569880.8379176266,303713530.8941268,0.0 
 02/27  21:00:00,378201010.7925785,0.0,0.0,90881049.35517045,64112400.0,101118800.5979314,122058376.50065318,30384.338823529408,474430671.82614818,470457441.3076309,3973230.5185172946,224359324.65395934,14050042.964769049,2912531.616306643,366956804.21995219,0.0 
 02/27  22:00:00,373577186.6167544,0.0,0.0,90881049.35517045,64112400.0,96494976.4221072,122058376.50065318,30384.338823529408,499353246.3888281,499281246.3888281,72000.0,233346528.6515007,9674932.477906403,1370603.1135560678,389439372.183286,0.0 
 02/27  23:00:00,180947483.64579276,0.0,0.0,30293683.11839016,64112400.0,77195981.13768575,9315035.050893272,30384.33882352941,9160914.570697833,5189798.645809298,3971115.924888534,21567342.650051785,0.0,856626.945972542,4048042.943731252,0.0 
 02/27  24:00:00,188766667.12101666,0.0,185763.15810501344,15146841.55919508,64112400.0,77195981.13768575,32095296.92720729,30384.338823529408,35213490.232967738,35141490.232967738,72000.0,59173236.38261262,0.0,856626.945972542,27410362.381714837,779752.0846041847 
 02/28  01:00:00,198033550.2795587,0.0,89367.92440639627,15146841.55919508,64112400.0,77195981.13768575,41458575.31944789,30384.33882352941,51712245.741929288,47741002.8958581,3971242.846071189,80329399.49519453,0.0,856014.044276705,37237982.25876931,375497.79068545097 
 02/28  02:00:00,203369107.23636998,0.0,0.0,15146841.55919508,64112400.0,77195981.13768575,46883500.20066559,30384.338823529408,87827242.6752886,87755242.6752886,72000.0,115115994.59316843,0.0,856014.044276705,68449089.28672512,0.0 
 02/28  03:00:00,199573638.06068296,0.0,0.0,15146841.55919508,64112400.0,77195981.13768575,43088031.02497855,30384.33882352941,94753142.8742402,90782050.3261392,3971092.548100998,114827074.95063138,0.0,856014.044276705,70809999.25438859,0.0 
 02/28  04:00:00,203369107.23636998,0.0,0.0,15146841.55919508,64112400.0,77195981.13768575,46883500.20066559,30384.33882352941,139747878.33929844,139675878.33929844,72000.0,155135825.57478378,0.0,856014.044276705,108947185.10465276,0.0 
 02/28  05:00:00,199573638.06068296,0.0,0.0,15146841.55919508,64112400.0,77195981.13768575,43088031.02497855,30384.33882352941,135465227.6944312,131494058.95700556,3971168.737425614,145915873.91171617,0.0,856014.044276705,102565365.98646435,0.0 
 02/28  06:00:00,218515948.7955651,0.0,0.0,30293683.11839016,64112400.0,77195981.13768575,46883500.20066559,30384.33882352941,178062539.89011223,174090633.62077315,3971906.2693390885,186086997.3146303,0.0,1369622.4708427287,135790694.22420309,0.0 
 02/28  07:00:00,261634625.09555269,0.0,0.0,30293683.11839016,32056200.0,77195981.13768575,122058376.50065318,30384.33882352941,667898810.7345333,667826810.7345333,72000.0,628387847.8581534,0.0,1198419.6619873876,520904912.37293609,0.0 
 02/28  08:00:00,330624252.87079456,0.0,0.0,90881049.35517045,0.0,117654442.67614728,122058376.50065318,30384.33882352941,773267863.7133285,769294247.659827,3973616.053501468,401024795.7017558,20823289.143937094,3252853.3682514799,600049513.1746651,0.0 
 02/28  09:00:00,648183833.4977477,0.0,0.0,272643148.0655114,0.0,253451924.59275989,122058376.50065318,30384.33882352941,382375876.2393979,370590217.22897508,11785659.010422744,195997277.78212983,67332276.06460813,5992098.309936936,289060369.4386006,0.0 
 02/28  10:00:00,618128976.3548906,0.0,0.0,272643148.0655114,0.0,223397067.4499028,122058376.50065318,30384.338823529408,260796943.42160014,252914222.04212354,7882721.379476591,129966457.39589849,70755935.31577035,6505706.73650296,197273093.19285638,0.0 
 02/28  11:00:00,611485807.6912726,0.0,292567.600118274,272643148.0655114,0.0,216461331.18616648,122058376.50065318,30384.338823529408,169709944.53057648,161826171.32656364,7883773.204012841,87698362.25642927,79767625.7773918,6676909.5453583,126224413.63471963,1227838.9421912484 
 02/28  12:00:00,619019259.6641226,0.0,890283.3092320445,272643148.0655114,0.0,223397067.4499028,122058376.50065318,30384.338823529408,124879425.56115245,113085268.18996597,11794157.371186493,63815684.16150624,90062856.88600874,8046532.016201029,88206509.18817346,3736314.3294612516 
 02/28  13:00:00,618810678.6658348,0.0,2641356.936024478,272643148.0655114,0.0,221437412.82482205,122058376.50065318,30384.338823529408,116648414.07868,104848823.12910351,11799590.949576484,60896005.19745807,92398604.8444069,9758560.10475444,81782082.04070074,11085167.684209474 
